Season,Name,Nationality,Type,team,price,Unnamed: 0,Players,Base Price,TYPE,COST IN ₹ (CR.),Cost IN $ (000),2023 Squad,year,Team,Base,Sold
2018.0,Ishank Jaggi,Not Available,Batsman,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2018.0,Krunal Pandya,Indian ,All-Rounder,Mumbai Indians,88000000.0,,,,,,,,,,,
2018.0,Ishan Kishan,Indian ,Wicket Keeper,Mumbai Indians,62000000.0,,,,,,,,,,,
2018.0,Kieron Pollard,Not Available,All-Rounder,Mumbai Indians,54000000.0,,,,,,,,,,,
2018.0,Pat Cummins,Overseas ,Bowler,Mumbai Indians,54000000.0,,,,,,,,,,,
2018.0,Evin Lewis,Overseas ,Batsman,Mumbai Indians,38000000.0,,,,,,,,,,,
2018.0,Suryakumar Yadav,Not Available,Batsman,Mumbai Indians,32000000.0,,,,,,,,,,,
2018.0,Ben Cutting,Not Available,All-Rounder,Mumbai Indians,22000000.0,,,,,,,,,,,
2018.0,Mustafizur Rahman,Overseas ,Bowler,Mumbai Indians,22000000.0,,,,,,,,,,,
2018.0,Rahul Chahar,Indian ,Bowler,Mumbai Indians,19000000.0,,,,,,,,,,,
2018.0,Pradeep Sangwan,Indian ,Bowler,Mumbai Indians,15000000.0,,,,,,,,,,,
2018.0,Jason Behrendorff,Overseas ,Bowler,Mumbai Indians,15000000.0,,,,,,,,,,,
2018.0,Jean-Paul Duminy,Not Available,All-Rounder,Mumbai Indians,10000000.0,,,,,,,,,,,
2018.0,Saurabh Tiwary,Not Available,Batsman,Mumbai Indians,8000000.0,,,,,,,,,,,
2018.0,Tajinder Dhillon,Not Available,All-Rounder,Mumbai Indians,5500000.0,,,,,,,,,,,
2018.0,Akila Dhananjaya,Not Available,Bowler,Mumbai Indians,5000000.0,,,,,,,,,,,
2018.0,Nidheesh M D Dinesan,Not Available,Bowler,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Aditya Tare,Not Available,Wicket Keeper,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Siddhesh Dinesh Lad,Indian ,Batsman,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Mayank Markande,Indian ,Bowler,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Sharad Lumba ,Not Available,Batsman,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Anukul Roy,Indian ,All-Rounder,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Mohsin Khan,Indian ,Bowler,Mumbai Indians,2000000.0,,,,,,,,,,,
2018.0,Benjamin Stokes,Not Available,All-Rounder,Rajasthan Royals,125000000.0,,,,,,,,,,,
2018.0,Jaydev Unadkat,Indian ,Bowler,Rajasthan Royals,115000000.0,,,,,,,,,,,
2018.0,Sanju Samson,Not Available,Wicket Keeper,Rajasthan Royals,80000000.0,,,,,,,,,,,
2018.0,Jofra Archer,Overseas ,All-Rounder,Rajasthan Royals,72000000.0,,,,,,,,,,,
2018.0,Krishnappa Gowtham,Not Available,Bowler,Rajasthan Royals,62000000.0,,,,,,,,,,,
2018.0,Jos Buttler,Not Available,Wicket Keeper,Rajasthan Royals,44000000.0,,,,,,,,,,,
2018.0,Ajinkya Rahane,Indian ,Batsman,Rajasthan Royals,40000000.0,,,,,,,,,,,
2018.0,Darcy Short,Not Available,All-Rounder,Rajasthan Royals,40000000.0,,,,,,,,,,,
2018.0,Rahul Tripathi,Indian ,Batsman,Rajasthan Royals,34000000.0,,,,,,,,,,,
2018.0,Dhawal Kulkarni,Not Available,Bowler,Rajasthan Royals,7500000.0,,,,,,,,,,,
2018.0,Zahir Khan Pakteen,Not Available,Bowler,Rajasthan Royals,6000000.0,,,,,,,,,,,
2018.0,Ben Laughlin,Not Available,Bowler,Rajasthan Royals,5000000.0,,,,,,,,,,,
2018.0,Stuart Binny,Not Available,All-Rounder,Rajasthan Royals,5000000.0,,,,,,,,,,,
2018.0,Dushmantha Chameera,Overseas ,Bowler,Rajasthan Royals,5000000.0,,,,,,,,,,,
2018.0,Anureet Singh,Not Available,Bowler,Rajasthan Royals,3000000.0,,,,,,,,,,,
2018.0,Aryaman Vikram Birla,Not Available,All-Rounder,Rajasthan Royals,3000000.0,,,,,,,,,,,
2018.0,Midhun S,Not Available,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Shreyas Gopal,Indian ,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Prashant Chopra,Not Available,Wicket Keeper,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Jatin Saxena,Indian ,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Ankit Sharma,Not Available,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Mahipal Lomror,Indian ,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2018.0,Chris Woakes,Not Available,All-Rounder,Royal Challengers Bangalore,74000000.0,,,,,,,,,,,
2018.0,Yuzvendra Singh Chahal,Not Available,Bowler,Royal Challengers Bangalore,60000000.0,,,,,,,,,,,
2018.0,Umesh Yadav,Indian ,Bowler,Royal Challengers Bangalore,42000000.0,,,,,,,,,,,
2018.0,Brendon McCullum,Not Available,Batsman,Royal Challengers Bangalore,36000000.0,,,,,,,,,,,
2018.0,M.S. Washington Sundar,Not Available,All-Rounder,Royal Challengers Bangalore,32000000.0,,,,,,,,,,,
2018.0,Navdeep Saini,Indian ,Bowler,Royal Challengers Bangalore,30000000.0,,,,,,,,,,,
2018.0,Quinton De Kock,Overseas ,Wicket Keeper,Royal Challengers Bangalore,28000000.0,,,,,,,,,,,
2018.0,Mohammed Siraj,Not Available,Bowler,Royal Challengers Bangalore,26000000.0,,,,,,,,,,,
2018.0,Nathan Coulter-Nile,Overseas ,Bowler,Royal Challengers Bangalore,22000000.0,,,,,,,,,,,
2018.0,Colin De Grandhomme,Not Available,All-Rounder,Royal Challengers Bangalore,22000000.0,,,,,,,,,,,
2018.0,M. Ashwin,Not Available,Bowler,Royal Challengers Bangalore,22000000.0,,,,,,,,,,,
2018.0,Parthiv Patel,Not Available,Wicket Keeper,Royal Challengers Bangalore,17000000.0,,,,,,,,,,,
2018.0,Moeen Ali,Not Available,All-Rounder,Royal Challengers Bangalore,17000000.0,,,,,,,,,,,
2018.0,Mandeep Singh,Indian ,All-Rounder,Royal Challengers Bangalore,14000000.0,,,,,,,,,,,
2018.0,Manan Vohra,Indian ,Batsman,Royal Challengers Bangalore,11000000.0,,,,,,,,,,,
2018.0,Pawan Negi,Not Available,All-Rounder,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2018.0,Tim Southee,Overseas ,Bowler,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2018.0,Kulwant Khejroliya,Indian ,Bowler,Royal Challengers Bangalore,8500000.0,,,,,,,,,,,
2018.0,Aniket Choudhary,Not Available,Bowler,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2018.0,Pavan Deshpande,Not Available,All-Rounder,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2018.0,Anirudha Ashok Joshi,Not Available,All-Rounder,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2018.0,Manish Pandey,Indian ,Batsman,Sunrisers Hyderabad,110000000.0,,,,,,,,,,,
2018.0,Rashid Khan Arman,Not Available,Bowler,Sunrisers Hyderabad,90000000.0,,,,,,,,,,,
2018.0,Shikhar Dhawan,Indian ,Batsman,Sunrisers Hyderabad,52000000.0,,,,,,,,,,,
2018.0,Wriddhiman Saha,Indian ,Wicket Keeper,Sunrisers Hyderabad,50000000.0,,,,,,,,,,,
2018.0,Siddarth Kaul,Indian ,Bowler,Sunrisers Hyderabad,38000000.0,,,,,,,,,,,
2018.0,Deepak Hooda,Indian ,All-Rounder,Sunrisers Hyderabad,36000000.0,,,,,,,,,,,
2018.0,Syed Khaleel Ahmed,Indian ,Bowler,Sunrisers Hyderabad,30000000.0,,,,,,,,,,,
2018.0,Sandeep Sharma,Indian ,Bowler,Sunrisers Hyderabad,30000000.0,,,,,,,,,,,
2018.0,Kane Williamson,Overseas ,Batsman,Sunrisers Hyderabad,30000000.0,,,,,,,,,,,
2018.0,Carlos Brathwaite,Not Available,All-Rounder,Sunrisers Hyderabad,20000000.0,,,,,,,,,,,
2018.0,Shakib Al Hasan,Overseas ,All-Rounder,Sunrisers Hyderabad,20000000.0,,,,,,,,,,,
2018.0,Yusuf Pathan,Indian ,All-Rounder,Sunrisers Hyderabad,19000000.0,,,,,,,,,,,
2018.0,Shreevats Goswami,Not Available,Wicket Keeper,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2018.0,Mohammad Nabi,Overseas ,All-Rounder,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2018.0,Chris Jordan,Not Available,All-Rounder,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2018.0,Basil Thampi,Not Available,Bowler,Sunrisers Hyderabad,9500000.0,,,,,,,,,,,
2018.0,Billy Stanlake,Not Available,Batsman,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2018.0,T Natarajan,Indian ,Bowler,Sunrisers Hyderabad,4000000.0,,,,,,,,,,,
2018.0,Sachin Baby,Not Available,Batsman,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2018.0,Bipul Sharma,Not Available,All-Rounder,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2018.0,Syed Mehdi Hasan,Not Available,All-Rounder,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2018.0,Ricky Bhui,Not Available,Batsman,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2018.0,Tanmay Agarwal,Not Available,Batsman,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2017.0,Jason Roy,Overseas ,Batsman,Gujarat Lions,10000000.0,,,,,,,,,,,
2017.0,Basil Thampi,Not Available,Bowler,Gujarat Lions,8500000.0,,,,,,,,,,,
2017.0,Manpreet Gony,Not Available,Bowler,Gujarat Lions,6000000.0,,,,,,,,,,,
2017.0,Nathu Singh,Not Available,Bowler,Gujarat Lions,5000000.0,,,,,,,,,,,
2017.0,Munaf Patel,Indian ,Bowler,Gujarat Lions,3000000.0,,,,,,,,,,,
2017.0,Akshdeep Nath,Not Available,All-Rounder,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,Shubam Agrawal,Not Available,All-Rounder,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,Tejas Baroka ,Indian ,Bowler,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,Chirag Suri,Not Available,Batsman,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,Pratham Singh,Indian ,All-Rounder,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,Shelley Shaurya,Not Available,Bowler,Gujarat Lions,1000000.0,,,,,,,,,,,
2017.0,T Natarajan,Indian ,Bowler,Punjab Kings,30000000.0,,,,,,,,,,,
2017.0,Varun Aaron,Indian ,Bowler,Punjab Kings,28000000.0,,,,,,,,,,,
2017.0,Eoin Morgan,Not Available,Batsman,Punjab Kings,20000000.0,,,,,,,,,,,
2017.0,Matt Henry,Not Available,Bowler,Punjab Kings,5000000.0,,,,,,,,,,,
2017.0,Martin Guptill,Not Available,Batsman,Punjab Kings,5000000.0,,,,,,,,,,,
2017.0,Darren Sammy,Not Available,All-Rounder,Punjab Kings,3000000.0,,,,,,,,,,,
2017.0,Rahul Tewatia,Indian ,All-Rounder,Punjab Kings,2500000.0,,,,,,,,,,,
2017.0,Rinku Singh,Indian ,Batsman,Punjab Kings,1000000.0,,,,,,,,,,,
2017.0,Trent Boult,Overseas ,Bowler,Kolkata Knight Riders,50000000.0,,,,,,,,,,,
2017.0,Chris Woakes,Not Available,All-Rounder,Kolkata Knight Riders,42000000.0,,,,,,,,,,,
2017.0,Nathan Coulter-Nile,Overseas ,Bowler,Kolkata Knight Riders,35000000.0,,,,,,,,,,,
2017.0,Rishi Dhawan,Indian ,All-Rounder,Kolkata Knight Riders,5500000.0,,,,,,,,,,,
2017.0,Darren Bravo,Not Available,Batsman,Kolkata Knight Riders,5000000.0,,,,,,,,,,,
2017.0,Rovman Powell,Overseas ,All-Rounder,Kolkata Knight Riders,3000000.0,,,,,,,,,,,
2017.0,Sayan Ghosh,Not Available,Bowler,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2017.0,R. Sanjay Yadav,Not Available,All-Rounder,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2017.0,Ishank Jaggi,Not Available,Batsman,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2017.0,Karn Sharma,Indian ,All-Rounder,Mumbai Indians,32000000.0,,,,,,,,,,,
2017.0,Krishnappa Gowtham,Not Available,All-Rounder,Mumbai Indians,20000000.0,,,,,,,,,,,
2017.0,Mitchell Johnson,Not Available,Bowler,Mumbai Indians,20000000.0,,,,,,,,,,,
2017.0,Asela Gunarathna,Not Available,Batsman,Mumbai Indians,3000000.0,,,,,,,,,,,
2017.0,Saurabh Tiwary,Not Available,Batsman,Mumbai Indians,3000000.0,,,,,,,,,,,
2017.0,Nicholas Pooran,Overseas ,Wicket Keeper,Mumbai Indians,3000000.0,,,,,,,,,,,
2017.0,Kulwant Khejroliya,Indian ,Bowler,Mumbai Indians,1000000.0,,,,,,,,,,,
2017.0,Benjamin Stokes,Not Available,All-Rounder,Rising Pune Supergiant,145000000.0,,,,,,,,,,,
2017.0,Daniel Christian,Not Available,All-Rounder,Rising Pune Supergiant,10000000.0,,,,,,,,,,,
2017.0,Manoj Tiwary,Indian ,Batsman,Rising Pune Supergiant,5000000.0,,,,,,,,,,,
2017.0,Lockie Ferguson ,Overseas ,Bowler,Rising Pune Supergiant,5000000.0,,,,,,,,,,,
2017.0,Jaydev Unadkat,Indian ,Bowler,Rising Pune Supergiant,3000000.0,,,,,,,,,,,
2017.0,Rahul Chahar,Indian ,Bowler,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2017.0,Saurabh Kumar,Not Available,Bowler,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2017.0,Milind Tandon,Not Available,All-Rounder,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2017.0,Rahul Ajay Tripathi,Not Available,All-Rounder,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2017.0,Tymal Mills,Overseas ,Bowler,Royal Challengers Bangalore,120000000.0,,,,,,,,,,,
2017.0,Aniket Choudhary,Not Available,Bowler,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2017.0,Pawan Negi,Not Available,All-Rounder,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2017.0,Billy Stanlake,Not Available,Bowler,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2017.0,Pravin Dubey,Indian ,All-Rounder,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2017.0,Rashid Khan Arman,Not Available,Bowler,Sunrisers Hyderabad,40000000.0,,,,,,,,,,,
2017.0,Mohammed Siraj,Not Available,Bowler,Sunrisers Hyderabad,26000000.0,,,,,,,,,,,
2017.0,Eklavya Dwivedi,Not Available,Wicket Keeper,Sunrisers Hyderabad,7500000.0,,,,,,,,,,,
2017.0,Chris Jordan,Not Available,All-Rounder,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2017.0,Mohammad Nabi,Overseas ,All-Rounder,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2017.0,Ben Laughlin,Not Available,Bowler,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2017.0,Pravin Tambe,Indian ,Bowler,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2017.0,Tanmay Agarwal,Not Available,Batsman,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2016.0,Praveen Kumar,Not Available,Bowler,Gujarat Lions,35000000.0,,,,,,,,,,,
2016.0,Dale Steyn,Not Available,Bowler,Gujarat Lions,23000000.0,,,,,,,,,,,
2016.0,Dinesh Karthik,Indian ,Wicket Keeper,Gujarat Lions,23000000.0,,,,,,,,,,,
2016.0,Dwayne Smith,Not Available,All-Rounder,Gujarat Lions,23000000.0,,,,,,,,,,,
2016.0,Dhawal Kulkarni,Not Available,Bowler,Gujarat Lions,20000000.0,,,,,,,,,,,
2016.0,Aaron Finch,Not Available,Batsman,Gujarat Lions,10000000.0,,,,,,,,,,,
2016.0,Eklavya Dwivedi,Not Available,Wicket Keeper,Gujarat Lions,10000000.0,,,,,,,,,,,
2016.0,Andrew Tye,Not Available,All-Rounder,Gujarat Lions,5000000.0,,,,,,,,,,,
2016.0,Ishan Kishan,Indian ,Wicket Keeper,Gujarat Lions,3500000.0,,,,,,,,,,,
2016.0,Jaydev Shah,Not Available,All-Rounder,Gujarat Lions,2000000.0,,,,,,,,,,,
2016.0,Shadab Jakati,Not Available,All-Rounder,Gujarat Lions,2000000.0,,,,,,,,,,,
2016.0,Pravin Tambe,Indian ,Bowler,Gujarat Lions,2000000.0,,,,,,,,,,,
2016.0,Pradeep Sangwan,Indian ,All-Rounder,Gujarat Lions,2000000.0,,,,,,,,,,,
2016.0,Amit Mishra,Indian ,Bowler,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Shivil Kaushik,Not Available,Bowler,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Akshdeep Nath,Not Available,All-Rounder,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Sarabjit Ladda,Not Available,Bowler,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Umang Sharma,Not Available,Batsman,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Paras Dogra,Not Available,Batsman,Gujarat Lions,1000000.0,,,,,,,,,,,
2016.0,Mohit Sharma,Indian ,Bowler,Punjab Kings,65000000.0,,,,,,,,,,,
2016.0,Kyle Abbott,Not Available,Bowler,Punjab Kings,21000000.0,,,,,,,,,,,
2016.0,K.C. Cariappa,Indian ,Bowler,Punjab Kings,8000000.0,,,,,,,,,,,
2016.0,Marcus Stoinis,Not Available,All-Rounder,Punjab Kings,5500000.0,,,,,,,,,,,
2016.0,Farhaan Behardien,Not Available,All-Rounder,Punjab Kings,3000000.0,,,,,,,,,,,
2016.0,Pardeep Sahu,Not Available,All-Rounder,Punjab Kings,1000000.0,,,,,,,,,,,
2016.0,Armaan Jaffer,Not Available,Batsman,Punjab Kings,1000000.0,,,,,,,,,,,
2016.0,Swapnil Singh,Indian ,All-Rounder,Punjab Kings,1000000.0,,,,,,,,,,,
2016.0,Jaydev Unadkat,Indian ,Bowler,Kolkata Knight Riders,16000000.0,,,,,,,,,,,
2016.0,Ankit Singh Rajpoot,Indian ,Bowler,Kolkata Knight Riders,15000000.0,,,,,,,,,,,
2016.0,John Hastings,Not Available,Bowler,Kolkata Knight Riders,13000000.0,,,,,,,,,,,
2016.0,Jason Holder,Overseas ,All-Rounder,Kolkata Knight Riders,7000000.0,,,,,,,,,,,
2016.0,Colin Munro,Not Available,All-Rounder,Kolkata Knight Riders,3000000.0,,,,,,,,,,,
2016.0,Rajagopal Sathish,Not Available,All-Rounder,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2016.0,Manan Ajay Sharma,Not Available,All-Rounder,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2016.0,Jos Buttler,Not Available,Wicket Keeper,Mumbai Indians,38000000.0,,,,,,,,,,,
2016.0,Nathu Singh,Not Available,Bowler,Mumbai Indians,32000000.0,,,,,,,,,,,
2016.0,Tim Southee,Overseas ,Bowler,Mumbai Indians,25000000.0,,,,,,,,,,,
2016.0,Krunal Pandya,Indian ,All-Rounder,Mumbai Indians,20000000.0,,,,,,,,,,,
2016.0,Kishore Pramod Kamath,Not Available,All-Rounder,Mumbai Indians,14000000.0,,,,,,,,,,,
2016.0,Deepak Punia,Not Available,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
2016.0,Jitesh Sharma,Indian ,Wicket Keeper,Mumbai Indians,1000000.0,,,,,,,,,,,
2016.0,Mitchell Marsh,Overseas ,All-Rounder,Rising Pune Supergiant,48000000.0,,,,,,,,,,,
2016.0,M. Ashwin,Not Available,Bowler,Rising Pune Supergiant,45000000.0,,,,,,,,,,,
2016.0,Ishant Sharma,Indian ,Bowler,Rising Pune Supergiant,38000000.0,,,,,,,,,,,
2016.0,Kevin Pietersen,Not Available,Batsman,Rising Pune Supergiant,35000000.0,,,,,,,,,,,
2016.0,Irfan Pathan,Indian ,All-Rounder,Rising Pune Supergiant,10000000.0,,,,,,,,,,,
2016.0,Thisara Perera,Overseas ,All-Rounder,Rising Pune Supergiant,10000000.0,,,,,,,,,,,
2016.0,Rajat Bhatia,Not Available,All-Rounder,Rising Pune Supergiant,6000000.0,,,,,,,,,,,
2016.0,Ashok Dinda,Not Available,Bowler,Rising Pune Supergiant,5000000.0,,,,,,,,,,,
2016.0,Scott Boland,Not Available,Bowler,Rising Pune Supergiant,5000000.0,,,,,,,,,,,
2016.0,Peter Handscomb,Not Available,Wicket Keeper,Rising Pune Supergiant,3000000.0,,,,,,,,,,,
2016.0,Rudra Pratap Singh,Not Available,Bowler,Rising Pune Supergiant,3000000.0,,,,,,,,,,,
2016.0,Adam Zampa,Overseas ,Bowler,Rising Pune Supergiant,3000000.0,,,,,,,,,,,
2016.0,Ishwar Chandra Pandey,Not Available,Bowler,Rising Pune Supergiant,2000000.0,,,,,,,,,,,
2016.0,Deepak Chahar,Indian ,All-Rounder,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2016.0,Jaskaran Singh,Not Available,Bowler,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2016.0,Baba Aparajith,Not Available,All-Rounder,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2016.0,Ankush Bains,Not Available,Wicket Keeper,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2016.0,Ankit Sharma,Not Available,All-Rounder,Rising Pune Supergiant,1000000.0,,,,,,,,,,,
2016.0,Shane Watson,Not Available,All-Rounder,Royal Challengers Bangalore,95000000.0,,,,,,,,,,,
2016.0,Stuart Binny,Not Available,All-Rounder,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2016.0,Kane Richardson,Not Available,Bowler,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2016.0,Samuel Badree,Not Available,Bowler,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2016.0,Travis Head,Not Available,Batsman,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2016.0,Pravin Dubey,Indian ,All-Rounder,Royal Challengers Bangalore,3500000.0,,,,,,,,,,,
2016.0,Vikramjeet Malik,Not Available,Bowler,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2016.0,Akshay Karnewar,Not Available,All-Rounder,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2016.0,Iqbal Abdullah,Not Available,All-Rounder,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2016.0,Sachin Baby,Not Available,Batsman,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2016.0,Vikas Tokas,Not Available,Bowler,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2016.0,Yuvraj Singh,Indian ,All-Rounder,Sunrisers Hyderabad,70000000.0,,,,,,,,,,,
2016.0,Ashish Nehra,Not Available,Bowler,Sunrisers Hyderabad,55000000.0,,,,,,,,,,,
2016.0,Deepak Hooda,Indian ,All-Rounder,Sunrisers Hyderabad,42000000.0,,,,,,,,,,,
2016.0,Mustafizur Rahman,Overseas ,Bowler,Sunrisers Hyderabad,14000000.0,,,,,,,,,,,
2016.0,Aditya Tare,Not Available,Wicket Keeper,Sunrisers Hyderabad,12000000.0,,,,,,,,,,,
2016.0,Barinder Singh Sran,Not Available,Bowler,Sunrisers Hyderabad,12000000.0,,,,,,,,,,,
2016.0,Ben Cutting,Not Available,All-Rounder,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2016.0,Vijay Shankar,Indian ,All-Rounder,Sunrisers Hyderabad,3500000.0,,,,,,,,,,,
2016.0,Abhimanyu Mithun,Not Available,Bowler,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2016.0,Tirumalasetti Suman,Not Available,Batsman,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2015.0,Yuvraj Singh,Indian ,Batsman,Delhi Capitals,160000000.0,,,,,,,,,,,
2015.0,Angelo Mathews,Not Available,All-Rounder,Delhi Capitals,75000000.0,,,,,,,,,,,
2015.0,Zaheer Khan,Indian ,Bowler,Delhi Capitals,40000000.0,,,,,,,,,,,
2015.0,Amit Mishra,Indian ,Bowler,Delhi Capitals,35000000.0,,,,,,,,,,,
2015.0,Shreyas Iyer,Indian ,Batsman,Delhi Capitals,26000000.0,,,,,,,,,,,
2015.0,Gurinder Sandhu,Not Available,Bowler,Delhi Capitals,17000000.0,,,,,,,,,,,
2015.0,Jaydev Unadkat,Indian ,Bowler,Delhi Capitals,11000000.0,,,,,,,,,,,
2015.0,Domnic Joseph Muthuswamy,Not Available,Bowler,Delhi Capitals,7500000.0,,,,,,,,,,,
2015.0,Albie Morkel,Not Available,All-Rounder,Delhi Capitals,3000000.0,,,,,,,,,,,
2015.0,Travis Head,Not Available,Batsman,Delhi Capitals,3000000.0,,,,,,,,,,,
2015.0,Marcus Stoinis,Not Available,All-Rounder,Delhi Capitals,2500000.0,,,,,,,,,,,
2015.0,C.M. Gautam,Not Available,Wicket Keeper,Delhi Capitals,2000000.0,,,,,,,,,,,
2015.0,Kona Srikar Bharat,Not Available,Wicket Keeper,Delhi Capitals,1000000.0,,,,,,,,,,,
2015.0,K.K. Jiyaz,Not Available,Bowler,Delhi Capitals,1000000.0,,,,,,,,,,,
2015.0,Murali Vijay,Not Available,Batsman,Punjab Kings,30000000.0,,,,,,,,,,,
2015.0,Nikhil Shankar Naik,Indian ,Wicket Keeper,Punjab Kings,3000000.0,,,,,,,,,,,
2015.0,Yogesh Gowalkar,Not Available,All-Rounder,Punjab Kings,1000000.0,,,,,,,,,,,
2015.0,K.C. Cariappa,Indian ,Bowler,Kolkata Knight Riders,24000000.0,,,,,,,,,,,
2015.0,James Neesham,Overseas ,All-Rounder,Kolkata Knight Riders,5000000.0,,,,,,,,,,,
2015.0,Brad Hogg,Not Available,Bowler,Kolkata Knight Riders,5000000.0,,,,,,,,,,,
2015.0,Aditya Garhwal,Not Available,All-Rounder,Kolkata Knight Riders,2500000.0,,,,,,,,,,,
2015.0,Sheldon Jackson,Indian ,Batsman,Kolkata Knight Riders,1500000.0,,,,,,,,,,,
2015.0,Sumit Narwal,Not Available,All-Rounder,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2015.0,Vaibhav Rawal,Not Available,All-Rounder,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2015.0,Aaron Finch,Not Available,Batsman,Mumbai Indians,32000000.0,,,,,,,,,,,
2015.0,Pragyan Ojha,Not Available,Bowler,Mumbai Indians,5000000.0,,,,,,,,,,,
2015.0,Abhimanyu Mithun,Not Available,Bowler,Mumbai Indians,3000000.0,,,,,,,,,,,
2015.0,Mitchell McClenaghan,Not Available,Bowler,Mumbai Indians,3000000.0,,,,,,,,,,,
2015.0,Aiden Blizzard,Not Available,Batsman,Mumbai Indians,3000000.0,,,,,,,,,,,
2015.0,Hardik Pandya,Not Available,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
2015.0,Akshay Wakhare,Not Available,Bowler,Mumbai Indians,1000000.0,,,,,,,,,,,
2015.0,Nitish Rana,Indian ,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
2015.0,Siddhesh Dinesh Lad,Indian ,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
